Table S10. Processed feature quantification table of metabolomics data (log2-transformed),,,,,,,,,,,,,,,,,,,,,,,
feature,QC1,QC2,QC3,S10HC,S10HE,S1HC,S1HE,S2HC,S2HE,S3HC,S3HE,S4HC,S4HE,S5HC,S5HE,S6HC,S6HE,S7HC,S7HE,S8HC,S8HE,S9HC,S9HE
feature,QC,QC,QC,NEA,NEH,EA,EH,EA,EH,EA,EH,EA,EH,EA,EH,NEA,NEH,NEA,NEH,NEA,NEH,NEA,NEH
788.615773281611_26.749903,3.619069493,11.52063109,3.662299305,2.606627921,3.323663225,1.612807253,4.39359189,1.093874049,4.1679997,1.342876397,3.416668223,3.536741837,2.156422318,2.429616087,2.57730524,3.032669543,3.342151178,1.208598636,4.132162138,0.754356754,2.306251446,2.847987718,2.464562087
245.13996377284_24.448923,2.299288417,3.307570973,2.880572478,5.457186899,6.239404486,3.103974811,1.926971004,5.949880021,1.932129177,5.523783239,4.909855783,3.523730241,4.748856014,0.167493251,4.868087638,4.447033869,6.687921463,7.277830148,7.617103555,4.812468489,8.694433815,5.374375157,9.239749758
281.248843913899_26.034157,5.602568563,9.487010345,6.346228442,1.679736348,2.796929147,2.960179907,6.253295012,2.081236845,4.979306453,6.631219139,2.147911606,1.988285861,2.742199807,2.182602036,2.048893875,7.499716641,6.181427091,8.84242267,2.155295689,1.950613076,6.759969192,4.544286246,5.541643961
269.248462154446_27.151123,6.478434038,8.29525832,6.874707646,6.005473428,3.427769538,8.738246837,5.669609794,2.108453293,5.319472186,6.466532033,2.055402039,0.885057381,2.708018668,4.153949832,6.315541426,3.007099263,7.435931478,9.917783418,2.644376266,3.229595782,1.5572599,9.797084527,1.515064154
288.291787230479_24.35816,3.905019243,7.379752199,2.47876277,1.753624781,2.215600348,0.518038805,4.723918444,2.847182854,6.666869476,2.788120018,4.120084129,2.818447071,0.098856508,2.478671032,1.760064073,2.671080131,3.458035372,2.549755693,2.702548847,2.310040716,2.485630746,2.627049201,2.721414733
360.364274552063_26.960863,4.096564281,3.389944216,2.542883037,0.132075393,2.337906719,0.296057036,1.176378682,1.495781883,3.196804881,0.070080711,2.395462755,1.692014097,0.025981298,0.833597629,1.493823995,0.109698196,3.511823945,0.046383514,0.249596718,4.056492813,7.602977549,3.665421289,8.812307793
227.200962258564_25.658035,5.790427712,6.665147569,5.617637631,9.253744769,5.290240972,6.837858207,5.536586203,2.356850049,6.560372351,3.616695914,6.99153701,2.823605619,7.534359103,5.713145744,6.892216165,2.96083978,7.589740561,6.481986782,2.214721243,6.360158824,8.616797628,9.650479166,8.550823987
494.991451567719_16.189457,0.661010459,1.453328004,0.875992986,7.080668275,3.909320394,3.259338695,5.097772647,11.16855498,5.487232455,7.659664643,4.929070888,6.661297926,5.087851934,10.31349691,4.85314478,1.8744524,2.765807523,3.623508365,4.039297659,5.636310292,4.019213529,5.881338215,4.187401522
201.148285251855_16.173704,0.94210839,2.223369069,0.915789842,9.510177811,1.772653449,8.689531682,7.352382795,9.703709635,6.049809081,7.362193117,8.91165539,6.387391211,9.195594692,4.188305612,8.081355657,1.531017398,0.623340743,2.577429158,1.710996624,3.630395254,3.304760965,3.960479868,3.416026949
269.212013369757_24.897083,7.134004954,2.2349478,6.022909726,7.407346501,5.07906862,8.069659261,4.575608382,9.100634343,8.153180927,7.554611704,8.535055365,7.633567136,5.554063097,8.046930423,7.563313483,7.120376004,8.049351242,8.694433815,9.30321523,8.773290286,5.406331424,10.06370541,7.741710476
678.000437997249_28.098,3.408507453,3.193194178,2.048952261,4.031334277,3.367988623,3.623443625,10.65661394,3.862606371,0.743154827,3.092263663,3.531171329,3.674757309,3.140302196,3.825074788,3.08502843,3.253297891,1.183076864,3.060229225,3.20234152,3.364231575,3.453341753,3.488596171,3.176318526
332.1510773626_22.889803,4.523432598,5.967544172,4.505425821,4.044985596,3.829926901,3.518768796,4.562031591,4.223027792,2.997189859,3.671225828,2.726786505,10.33535555,0.120357839,3.692781353,0.033054361,4.034941757,3.945991083,4.102424159,4.245322377,3.23979479,3.667903553,3.810430347,3.686722713
469.370428089769_27.681906,2.987151821,3.18235031,2.911723776,4.67382784,4.630953913,3.212975311,2.003842862,2.496247336,1.157962129,7.490406615,2.696932939,2.318105575,4.286580416,2.034280639,3.028193443,3.430577587,3.886540297,5.561180147,3.234052887,3.192697758,8.349096206,4.220968826,7.7188825
417.015361865243_14.925172,0.511170468,5.161731199,4.516829961,8.447739838,6.078983291,4.744891171,6.029718733,11.38361976,6.374836256,7.4705041,6.566152796,7.655431769,6.629471215,11.41241569,6.051997341,2.829069627,2.118206877,4.496216879,8.166930743,7.265486132,6.566808885,6.892669626,5.809231583
283.226146273911_25.527576,1.644891629,1.361161609,2.00334684,4.985237123,3.758360638,2.915728647,2.557316772,1.519339262,1.780473432,4.81083699,5.956032896,3.115712201,6.636390145,1.527268627,2.523077034,4.076453836,3.212048792,7.871722032,2.667684323,7.699651926,3.565536095,5.741720521,4.488369574
281.212550101549_24.446758,5.2865899,4.873572724,5.362670031,2.853776262,7.532121091,9.182218254,6.084486935,2.185945023,3.216073503,7.581337769,2.481922141,7.16390113,3.010217562,10.05285684,4.044912872,4.432361265,7.014758609,6.283070583,4.326543517,8.165754511,7.515121855,5.822729712,7.477215214
315.159029487254_12.300158,3.652638909,1.294973697,1.64461988,8.459271056,3.865751961,6.897134771,9.875626927,8.43207396,6.015434992,4.708161524,8.425658054,7.745836526,10.38927671,8.870764237,8.33254904,0.109698196,1.778123624,2.823921528,7.579911824,3.749353632,6.130650943,3.138796271,2.536543572
508.459087060484_28.522764,8.321124635,3.273484685,7.997975526,2.626129531,4.24517935,2.858783831,2.545071388,5.835263683,8.539469275,9.928600936,3.447889158,6.578140733,4.986639723,10.34542545,7.401028574,7.983991507,4.027530358,7.408740043,4.737576776,2.517700794,7.212343606,2.301288392,2.88363915
654.518018160587_25.766941,5.752206577,5.053561021,5.512353555,1.675420422,0.961682957,1.393591555,1.499717552,2.452306449,3.236346054,3.514925321,3.887425325,0.427121939,1.703731713,2.268668494,1.823066959,6.873800502,6.205750666,7.831669926,3.467716215,1.820897012,2.900143085,0.635104525,1.641771737
397.383421207298_30.535395,6.73779927,0.133848496,0.199610254,2.3102771,2.457335889,1.796263023,2.438288015,2.341037294,0.333033531,0.883839036,2.316644992,2.139883657,5.185768821,3.954975022,0.165429299,1.298872311,2.57654716,5.657688485,5.876563265,2.563012099,5.120063248,0.092210581,3.71358884
325.142904831634_14.945347,0.993351459,0.798750403,0.803960239,9.889710469,3.354354531,1.505056224,0.895937787,0.99386562,0.41429662,2.438057826,1.459718682,6.199024427,1.855275244,0.167493251,0.363478147,1.083534664,1.994129008,1.101739098,3.678025239,6.105772994,3.143596498,2.595682927,2.640530608
297.242696688806_24.600039,2.26973638,1.122744267,2.295197267,4.872557604,5.895092142,5.627505664,1.948375766,4.244365651,6.541239852,6.233071099,8.406527136,5.19258104,4.764851618,3.908384342,3.457981687,4.405982606,3.550567306,4.832900895,4.240263653,4.73227574,4.487802218,9.516315146,4.406643675
325.311522423486_27.115168,6.671963736,3.946611739,5.982386395,2.099613127,6.834722705,6.960651221,2.436448018,1.875126165,3.982804128,5.118484851,5.02221343,2.395778664,3.544740342,1.468171477,6.139256955,8.459460724,6.099476992,9.516657215,8.411613008,7.01914755,6.410109276,6.527666576,8.081433842
301.28592809287_22.052443,9.179493596,5.469462776,2.790614811,9.403777176,3.243187661,1.674789972,5.394841873,9.240868456,6.691468179,1.752122525,5.235316062,7.960630408,6.445293515,11.87531235,4.724890146,2.200118569,4.453018222,4.11751814,4.274240873,0.498711931,1.243897959,5.441698186,0.061435667
388.343488088287_28.111895,0.686650036,0.972569982,0.737860342,0.432694033,1.741311883,9.389651373,1.86193083,1.467363096,2.330807323,7.452097003,1.054502467,1.397276392,6.386712331,1.481632868,0.315484466,0.109698196,0.01368165,0.595577316,0.19375315,1.553112783,1.620046047,0.410385148,0.061435667
433.33348280091_28.621847,5.413414494,3.072648613,2.816658932,0.515290516,0.882592725,3.334846289,5.739069169,2.754946054,8.888955948,0.62226351,2.109655387,1.571117742,3.919592404,4.117720299,3.926078349,0.424435671,3.083310868,3.268448766,2.866117037,0.103364196,3.177290766,2.641934944,3.037713355
408.369690641_26.92626,4.162100897,2.354944669,2.745781443,1.195726737,2.380323326,0.633618104,1.719065094,3.737354057,7.198670159,3.655603477,2.61609365,2.921940196,2.986964882,1.357276949,2.964181503,2.407805511,4.257490727,3.553453623,0.145545218,4.372948268,1.357682592,0.543619501,1.853565774
177.163751185043_19.23739,5.860146609,1.372831691,3.922501876,3.787468484,5.797050159,9.834839079,0.74486378,0.978576982,0.507970458,2.884984297,0.901745438,2.936548893,2.971787874,7.253741171,2.796602122,8.234133055,1.858311922,5.683670454,7.713899154,5.032711024,7.051616124,2.22679209,4.587417066
449.245469901728_15.677817,1.996809521,2.036161112,2.890411626,3.312430746,4.399911117,5.176690502,1.249519027,3.877128713,1.601663126,3.685163546,3.876962115,2.911294146,6.878366384,4.435693465,4.245620959,5.632378788,3.99394654,3.363540043,4.0167333,4.086619353,6.502678414,4.084864057,7.10289077
846.653599540294_26.888277,4.904184824,2.246449209,2.576281929,3.671593399,1.067951741,2.864328832,3.339456928,5.228288665,3.650074042,2.810194222,1.64199973,12.71200134,4.529457297,2.783286421,1.618055483,4.734799634,5.199802618,5.489591786,5.202259516,0.785760764,1.459677377,4.362186575,2.571849158
626.464126579113_27.878498,2.366519379,5.038471935,6.589406594,1.414645957,1.090415327,0.665682749,12.35989616,2.226439295,1.56433353,0.871033765,1.680759256,2.511244986,1.468805156,1.78127003,0.5699891,2.185991774,2.169709008,0.898374633,0.04239514,0.327435446,1.178980909,1.280271073,0.685861602
285.17049246527_25.442223,3.054090731,2.526819786,3.042690823,8.928753234,7.362250012,1.332908218,0.645774177,0.833078712,2.02966601,2.378233815,0.531583414,0.942277184,0.83752278,1.67978712,2.027765887,1.093478843,2.239704646,1.178980909,0.497901161,8.854799621,5.871265202,10.30550518,6.479423844
425.37942928186_27.829031,7.144292883,5.706936881,4.816615765,3.254239822,7.316150841,5.853052264,4.403088272,5.18884353,3.744377541,3.961766356,2.79978627,4.34520273,4.193878835,4.942506686,4.070312415,4.869384824,10.69353369,7.969689116,7.811756216,4.986552411,5.855709619,4.269377503,7.695897054
285.281262176798_27.63966,1.764572356,4.621547672,2.253869677,2.008720631,3.223046332,5.655549026,4.758732089,5.829430247,3.444534427,4.336243581,3.331011929,3.394161533,4.311564572,5.217288675,3.998402553,6.450731056,4.080470386,7.560027659,6.204754279,2.808022923,1.86927055,0.854359594,3.112121019
494.991097484051_15.015666,0.109720725,0.729509805,1.085619058,5.896109457,3.743939697,3.320263379,4.678535909,10.80240501,4.798079995,4.085745506,4.60622075,3.812424942,4.89791277,10.16354726,3.674727276,3.960491778,1.173318647,4.246234603,2.950749266,5.07092244,3.927934364,4.694965292,3.833585266
311.295768838363_27.032509,4.976221258,6.09728092,5.286928035,2.227517758,4.337007443,3.862386847,3.800046407,1.144315543,1.906159088,5.967986246,3.645587787,4.461834133,3.402402374,1.855148149,5.136870992,6.920123237,7.751042125,12.40409014,5.304468982,4.042485251,5.443568873,3.789324399,6.963812236
666.603483476601_32.6015,1.305060979,0.039533772,1.101517552,2.657549325,2.923653737,7.430988298,0.074824651,1.317893056,6.921685652,1.575816265,3.448811722,2.232195959,3.442616605,6.599933071,2.667352175,2.612521325,1.987133676,0.571806357,2.297216313,2.990883527,1.927782105,2.832105773,0.061435667
263.237735926028_26.987677,4.443285226,5.815330588,5.005569966,1.431116276,0.520372861,7.606482944,3.760305658,2.779679855,1.275866204,2.676454894,1.50216451,0.006744634,1.620183883,1.291079475,0.838016381,3.734140289,6.265945244,9.461953858,0.621879561,1.905231403,1.859231446,8.929350515,0.81797556
338.342925298032_28.33638,4.638166984,2.891612695,5.656382632,6.385415017,9.503494018,9.663078805,2.259434574,8.825213025,5.572183894,6.137895378,5.971424217,5.842956043,7.326881169,8.68440964,6.100536209,9.22697848,9.307529043,10.08971558,11.93484763,9.052447098,7.441024759,9.429555203,8.021177134
561.411508366025_26.55459,5.205809382,2.845234173,5.559329083,0.132075393,1.581618923,2.786875219,5.46488602,2.944423343,7.873806585,2.334502955,6.918840647,7.437926924,6.254767975,7.299018662,4.49429559,3.353454483,4.007753943,7.257034417,4.064568245,3.618739014,3.902988958,3.5629562,2.90624056
539.41493567333_26.019686,3.376618047,2.515961532,3.367180375,8.842725072,2.985106891,5.503634136,5.432562641,10.28503844,5.345751218,6.074542229,3.832430099,3.741075677,6.616476649,13.00431556,5.405485729,5.291237044,3.898363374,5.406331424,5.123958169,10.36555674,4.39314864,10.00146582,3.214399153
603.342703132082_24.416817,4.709064917,10.80994924,3.830947308,4.000649634,10.32944329,7.32995667,8.120888446,5.714206424,3.955774959,6.673300679,7.023284123,3.289276129,5.0630474,4.27060164,4.341252261,6.60578548,5.752799238,4.330576595,8.557610116,4.614519168,12.06364185,7.60095667,12.76323927
177.163617363283_18.593302,5.429799587,4.827964681,5.064142502,8.692789356,8.788595017,9.806488249,2.82425403,2.286425965,0.764379439,3.445850582,2.656932519,6.174268023,6.860066226,11.52309025,6.661409332,8.347591638,1.575061569,7.323360189,3.876948606,7.880212211,8.891230397,3.406301229,4.13041708
239.237316463741_27.326113,5.924105687,8.165372816,7.846689357,8.90220036,5.307158699,7.776852025,6.272931923,9.12397299,7.632311369,8.044474017,6.488292771,6.778467489,6.742838768,9.525865737,8.002663181,8.822173843,7.642298467,9.794225675,4.906067343,4.971061693,3.697279356,10.5788936,4.024043068
469.332739368815_26.097927,5.30159744,2.944164896,5.206527802,1.811514625,5.169770405,3.798452883,3.45579259,1.650689696,1.358996393,8.268759078,6.092290682,2.134877657,4.505662261,4.574023396,3.560108087,8.53256499,2.561941392,5.338801587,3.222795315,7.776237888,4.601512203,4.756497471,4.877480833
419.170204274198_11.314796,0.373817601,0.209026092,0.674277635,2.580440164,6.480618554,2.879316843,7.079537757,9.454933168,6.846603768,6.840419012,8.448245128,2.050740459,6.895720396,5.3779367,7.420184749,1.486675898,0.150227314,1.439404733,1.381976651,2.611103726,2.070821725,3.042313794,1.720237793
253.28931235748_28.526882,7.551969515,7.416754294,7.683750367,3.030505264,6.501704263,1.548532105,5.577876258,3.695335832,7.277226001,3.700799982,6.753330906,9.571117871,5.895092142,5.421903272,3.682769653,8.87300604,6.040366442,6.912041529,3.443956842,1.677335288,1.599361432,4.311860385,2.132345431
369.133776945385_14.065025,1.676694671,2.108026379,3.988488791,3.15467139,2.851349286,9.865725659,0.886277068,2.705776932,1.042450194,4.030056255,2.124307811,1.260092984,4.240601433,10.24101449,7.500545998,2.874566306,3.155249169,2.491194777,0.960415885,1.759530047,2.716306082,1.532480059,3.895539211
297.15027521616_14.710457,1.498023587,3.67714095,1.212868817,5.531879453,1.997830881,4.818927313,0.121058996,3.142500935,0.518283246,2.86414405,3.001088711,3.922207557,2.661500947,0.624790142,1.001667436,2.52431854,0.08937722,2.945939858,2.963024083,5.095872985,7.323360189,1.300425978,1.245132056
576.92025174268_26.808203,4.828230229,3.413991419,4.8751433,1.517706588,1.473783791,1.237376044,10.49133116,1.583145468,0.541359949,1.587303163,1.81538102,2.487580141,0.621418036,1.997729804,1.650515713,0.109698196,2.587069319,1.254875025,0.04239514,1.3354038,0.062531428,1.614825175,1.434593913
296.29627337477_25.672955,2.289463687,4.796408022,1.155141515,1.422167221,3.662299305,0.425923868,3.17590997,0.160006943,7.088335113,2.038444636,1.088582029,0.29760944,1.728002996,1.357210299,1.472514834,0.562100053,5.733265246,0.510596583,3.300065799,0.61840017,2.481844835,1.337889089,3.098937877
265.106788384733_11.317963,1.128253493,1.619745141,0.648391423,3.600821982,7.492089165,7.241042009,7.782940106,9.01381299,7.904285666,4.985317595,9.173153586,5.477900202,7.690420141,9.929066643,8.402385755,3.418176424,2.495804652,6.364019037,3.027096621,3.041607419,3.927639235,6.567365264,6.518855974
433.222428248674_15.177029,13.61572376,13.83084147,13.1020581,9.373251656,11.39273721,13.12289681,8.277365302,12.6782277,7.789145393,13.10578768,11.15530425,11.76198802,12.10045921,12.30767657,10.59068934,12.88824757,9.051068769,12.31532618,14.96735764,14.96735764,13.51188495,10.36337262,13.55283081
255.232430181678_25.286343,5.241460709,6.940424134,5.077217775,7.106637051,8.217073078,6.748896001,5.859640845,9.351336466,6.751457517,7.016991447,7.411332703,6.845987491,6.076351989,9.799228116,6.600394541,6.502523713,5.372178175,11.07527571,10.43012558,7.989745213,7.257034417,9.13737493,6.742838768
177.05407058259_16.653738,3.781282764,1.258436187,3.8811592,4.392618909,2.063448174,10.10245399,2.952033731,13.15667549,6.104168217,9.127178808,6.661382605,8.217565055,7.710261425,13.44970344,7.139932409,7.81486908,5.812636821,0.967118683,4.842018985,2.787033203,3.222244492,2.038570973,1.86138253
299.164363006688_11.895855,2.574234217,0.063413902,2.328398875,1.966369376,2.350128844,3.954075512,6.166465235,2.173000039,6.467383669,2.539997177,6.464151349,0.507953907,6.040340758,3.845529996,2.42185783,1.787540272,2.391665718,1.895817439,1.231087815,0.861361683,2.014761756,2.151003638,0.398776037
265.253489199538_27.142387,5.701780829,4.65068883,4.284959608,0.754889722,1.607326548,7.443531677,6.39357555,5.640294431,7.672107706,7.928799735,5.727492568,4.102699272,6.022532325,0.167493251,7.019124077,8.579280156,6.406859296,9.120259207,4.574556777,1.402906347,1.690342146,5.667895584,2.504418908
635.385729908185_11.290342,1.760493749,0.081351062,1.797257299,0.132075393,0.558589592,1.868741072,7.132011036,1.008526249,6.031556359,0.421083431,3.688457536,0.495483795,5.668631925,5.017577691,2.951608755,0.357026288,0.01368165,0.442500959,0.31351482,0.955987198,0.659813236,0.092210581,1.065799959
411.364483628374_29.808025,1.742910719,1.143386715,0.825354293,0.575320867,0.09297184,2.626668562,2.087760033,2.038614362,0.38237387,1.871085206,1.873618582,2.479775708,3.079530856,1.86991777,1.366777483,3.37783464,1.84013607,4.186889357,8.219746569,2.767054878,6.243962193,2.312128005,2.746506173
